"MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNone","LotShape","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","Utilities","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlope","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQual","ExterCond","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNone","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,74,13101,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,1965,1965,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,108,2,2,0,1,0,0,0,0,3,3,1,2,231,1,0,1497,1728,0,1,0,0,0,0,3,1,4,1728,0,0,1728,0,0,2,0,6,2,3,10,7,0,0,0,0,0,0,0,1,0,1987,1,2,576,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8677987869623
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7332,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1959,1959,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,207,2,2,0,1,0,0,0,0,3,3,1,4,414,1,0,450,864,0,1,0,0,0,0,5,1,4,864,0,0,864,1,0,1,0,2,1,4,4,7,0,0,0,1,0,0,0,0,0,1959,1,1,288,3,3,2,168,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.6952470217642
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,13159,0,1,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2009,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,5,3,3,1,0,1,0,846,846,0,1,0,0,0,0,4,1,4,846,846,0,1692,0,0,2,1,3,1,4,6,7,0,0,0,1,0,0,0,0,0,2009,2,2,650,3,3,2,208,114,0,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.3216309861644
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,76,9967,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2000,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,4,3,1,1,0,1,0,384,384,0,1,0,0,0,0,5,1,4,774,656,0,1430,0,0,2,1,3,1,3,8,7,1,3,0,0,0,1,0,0,0,2000,2,2,400,3,3,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0435537160324
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70,10500,0,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,7,1971,2005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82,2,2,0,1,0,0,0,0,3,3,3,5,349,1,0,23,372,0,1,0,0,0,0,3,1,4,576,533,0,1109,0,1,1,0,3,1,3,5,7,0,0,0,0,0,1,0,0,0,1971,1,1,288,3,3,2,35,0,0,0,0,0,0,2,0,0,0,0,1,0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8422292121128
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,8480,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1947,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,3,442,1,0,390,832,0,1,0,0,0,0,3,1,4,832,384,0,1216,0,0,1,0,2,1,3,6,7,0,0,0,0,0,0,0,1,0,1947,1,1,336,3,3,2,158,0,102,0,0,0,0,0,0,0,0,0,1,0,10,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6826682395573
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,6292,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,7,1928,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,861,861,0,1,0,0,0,0,4,1,4,877,600,0,1477,0,1,2,0,3,1,3,6,7,1,4,0,0,0,0,0,1,0,1928,1,1,216,3,3,2,0,50,0,0,0,0,0,0,0,0,0,0,1,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8844890214027
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,96,11777,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1966,1966,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,97,2,2,0,1,0,0,0,0,3,3,3,2,328,5,551,285,1164,0,1,0,0,0,0,5,1,4,1320,0,0,1320,1,0,1,0,3,1,3,6,7,2,2,0,1,0,0,0,0,0,1966,2,2,564,3,3,2,160,68,240,0,0,0,0,0,0,0,0,0,1,0,5,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.0106658491876
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,34,3604,0,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,5,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,4,3,1,1,0,1,0,689,689,0,1,0,0,0,0,5,1,4,703,689,0,1392,0,0,2,0,2,1,4,5,7,0,0,0,0,0,0,0,1,0,2007,1,2,540,3,3,2,0,102,0,0,0,0,0,0,0,0,0,0,1,0,2,2008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.8913619006905
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,12150,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1954,1954,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,335,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,1050,1050,0,1,0,0,0,0,5,0,2,1050,745,0,1795,0,0,2,0,4,1,3,7,7,0,0,0,1,0,0,0,0,0,1954,1,1,352,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7867621306
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14585,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1960,1987,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,85,2,2,0,1,0,0,0,0,3,3,1,4,594,3,219,331,1144,0,1,0,0,0,0,5,1,4,1429,0,0,1429,0,1,1,0,3,1,4,7,7,2,4,0,1,0,0,0,0,0,1960,1,2,572,3,3,2,216,110,0,0,0,0,0,0,0,0,0,0,1,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1112123645062
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,12704,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2008,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,306,4,2,0,0,1,0,0,0,5,3,1,1,0,1,0,2042,2042,0,1,0,0,0,0,5,1,4,2042,0,0,2042,0,0,2,1,3,1,5,8,7,1,4,0,1,0,0,0,0,0,2009,2,3,1390,3,3,2,0,90,0,0,0,0,0,0,0,0,0,0,1,0,8,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.4423022003927
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,81,11841,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,5,1990,1990,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,104,2,3,0,1,0,0,0,0,4,3,3,6,816,1,0,0,816,0,1,0,0,0,0,3,1,4,816,0,0,816,1,0,1,0,3,1,3,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,1,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6826682395573
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75,13500,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,9,1893,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,1,0,0,0,0,0,3,3,1,1,0,1,0,1237,1237,0,1,0,0,0,0,4,1,4,1521,1254,0,2775,0,0,3,1,3,1,4,9,7,1,4,0,0,0,0,0,1,0,1988,1,2,880,4,3,2,105,502,0,0,0,0,0,0,0,0,0,0,1,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.6915804613119
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,6120,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,7,1935,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,884,884,0,1,0,0,0,0,5,1,4,989,584,0,1573,0,0,1,0,3,1,4,6,7,0,0,0,0,0,0,0,1,0,1935,1,1,240,3,3,2,0,0,54,0,120,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7981044072039
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,11443,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2005,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,208,3,2,0,0,1,0,0,0,5,3,4,6,1460,1,0,408,1868,0,1,0,0,0,0,5,1,4,2028,0,0,2028,1,0,2,0,2,1,4,7,7,2,4,0,1,0,0,0,0,0,2005,2,3,880,3,3,2,326,66,0,0,0,0,0,0,0,0,0,0,1,0,3,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.8209879778205
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,10267,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1918,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,1,0,0,0,0,0,3,4,2,3,210,5,606,0,816,0,1,0,0,0,0,5,1,4,838,0,0,838,1,0,1,0,2,1,2,5,7,0,0,0,0,0,0,0,1,0,1961,3,1,275,3,3,0,0,0,112,0,0,0,0,1,0,0,0,0,1,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7752897294377
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,74,8740,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,6,1982,1982,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,3,5,672,1,0,168,840,0,1,0,0,0,0,3,1,4,860,0,0,860,1,0,1,0,2,1,3,4,7,0,0,0,0,0,0,0,1,0,1996,1,2,528,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8277362048103
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,25095,0,1,0,0,1,1,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1968,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,4,6,1324,1,0,113,1437,0,1,0,0,0,0,5,1,4,1473,0,0,1473,2,0,1,0,1,1,5,5,7,2,4,0,1,0,0,0,0,0,1968,1,1,452,3,3,2,0,48,0,0,60,0,0,0,0,0,0,0,1,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.870599909242
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,9100,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1930,1960,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,742,742,0,1,0,0,0,0,3,1,3,779,0,156,935,0,0,1,0,2,1,3,4,7,0,0,0,0,0,0,0,1,0,1988,1,1,308,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,600,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.2835123006424
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,8320,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,4,3,1,6,490,1,0,280,770,0,1,0,0,0,0,5,1,4,770,812,0,1582,0,0,2,1,3,1,4,6,7,0,0,0,1,0,0,0,0,0,2004,2,2,520,3,3,2,0,45,0,0,0,0,0,0,0,0,0,0,1,0,9,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1329641737095
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,13478,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,5,2008,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420,4,2,0,0,1,0,0,0,5,3,4,6,1338,1,0,384,1722,0,1,0,0,0,0,5,1,4,1728,568,0,2296,1,0,2,1,3,1,5,10,7,1,4,0,0,0,1,0,0,0,2008,2,3,842,3,3,2,382,274,0,0,0,0,0,0,0,0,0,0,1,0,6,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.0213268332266
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,6600,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1982,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,3,4,1,6,816,1,0,0,816,0,1,0,0,0,0,5,1,4,816,0,0,816,1,0,1,0,2,1,3,4,7,0,0,0,0,0,0,0,1,0,1985,3,2,816,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8350089641393
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4435,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5,2003,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,170,3,2,0,0,1,0,0,0,4,3,3,6,685,1,0,163,848,0,1,0,0,0,0,5,1,4,848,0,0,848,1,0,1,0,1,1,4,4,7,0,0,0,1,0,0,0,0,0,2003,3,2,420,3,3,2,140,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8493977015914
