"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"350",350,"60","RL",56,20431,"Pave","None",2,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",870,4,2,"PConc",5,3,1,6,1410,1,0,438,1848,"GasA",5,1,4,1848,880,0,2728,1,0,2,1,4,1,5,10,7,2,5,"Attchd",2006,3,3,706,3,3,2,0,0,0,0,0,0,0,0,"None",0,4,2006,"New","Partial",12.9880408147445
"351",351,"120","RL",68,7820,"Pave","None",1,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2007,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",362,4,2,"PConc",5,3,1,1,0,1,0,1869,1869,"GasA",5,1,4,1869,0,0,1869,0,0,2,0,2,1,5,6,7,1,4,"Attchd",2007,2,2,617,3,3,2,210,54,0,0,0,0,0,0,"None",0,12,2007,"New","Partial",12.6699984672658
"352",352,"120","RL",0,5271,"Pave","None",1,"Low",3,"Inside",1,"ClearCr","Norm","Norm","1Fam","1Story",7,5,1986,1986,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"PConc",4,3,4,6,1082,1,0,371,1453,"GasA",4,1,4,1453,0,0,1453,1,0,1,1,2,1,4,6,7,1,3,"Attchd",1986,2,2,445,3,3,2,0,80,0,0,184,0,0,0,"None",0,12,2006,"WD","Abnorml",12.1547793511426
"353",353,"50","RL",60,9084,"Pave","None",0,"Lvl",3,"Inside",0,"Edwards","Artery","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"CBlock",3,2,2,2,236,3,380,0,616,"GasA",3,0,4,616,495,0,1111,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1941,1,1,200,3,2,2,48,0,0,0,0,0,0,0,"None",0,3,2008,"ConLw","Normal",11.4616321705827
"354",354,"30","RM",60,8520,"Pave","None",0,"Lvl",3,"Inside",0,"OldTown","Norm","Norm","1Fam","1Story",6,8,1928,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"BrkTil",3,3,1,1,0,1,0,624,624,"GasA",4,1,4,720,0,0,720,0,0,1,0,2,1,3,5,7,0,0,"Detchd",2005,1,2,484,3,3,2,106,0,0,0,0,0,0,0,"None",0,5,2010,"WD","Normal",11.5702505315895
"355",355,"50","RL",60,8400,"Pave","None",0,"Bnk",3,"Inside",0,"SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1940,2000,"Gable","CompShg","Wd Sdng","MetalSd","None",0,2,2,"CBlock",3,3,1,2,388,1,0,552,940,"GasA",5,1,4,1192,403,0,1595,0,0,1,0,2,1,3,6,7,2,4,"Attchd",1940,1,1,240,3,3,2,0,0,108,0,0,0,0,0,"None",0,6,2006,"WD","Normal",11.8493977015914
"356",356,"20","RL",105,11249,"Pave","None",2,"Lvl",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","1Story",6,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,1,5,334,4,544,322,1200,"GasA",5,1,4,1200,0,0,1200,1,0,2,0,3,1,4,6,7,0,0,"Attchd",1995,2,2,521,3,3,2,0,26,0,0,0,0,0,0,"None",0,8,2007,"WD","Normal",12.0867258878976
"357",357,"20","RL",0,9248,"Pave","None",1,"Lvl",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","1Story",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",106,2,2,"PConc",4,3,1,6,560,1,0,598,1158,"GasA",4,1,4,1167,0,0,1167,1,0,2,0,3,1,4,6,7,0,0,"Attchd",1992,2,2,400,3,3,2,120,26,0,0,0,0,0,0,"None",0,7,2009,"WD","Normal",12.0610468734799
"358",358,"120","RM",44,4224,"Pave","None",0,"Lvl",3,"Inside",0,"MeadowV","Norm","Norm","TwnhsE","1Story",5,5,1976,1976,"Gable","CompShg","CemntBd","CmentBd","None",0,2,2,"PConc",4,3,1,5,874,1,0,268,1142,"GasA",3,1,4,1142,0,0,1142,1,0,1,1,3,1,3,6,7,1,1,"Attchd",1976,3,2,528,3,3,2,536,90,0,0,0,0,0,3,"None",0,8,2007,"WD","Normal",11.805595078933
"359",359,"80","RL",92,6930,"Pave","None",1,"Lvl",3,"Inside",0,"ClearCr","Norm","Norm","1Fam","SLvl",5,4,1958,1958,"Hip","CompShg","Wd Sdng","ImStucc","BrkFace",120,2,2,"CBlock",3,3,3,4,300,3,294,468,1062,"GasA",5,1,2,1352,0,0,1352,0,1,1,0,3,1,4,6,5,0,0,"BuiltIn",1958,1,1,288,3,3,2,168,0,294,0,0,0,0,0,"None",0,7,2006,"WD","Abnorml",11.7752897294377
"360",360,"60","RL",78,12011,"Pave","None",1,"Lvl",3,"CulDSac",0,"NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",530,3,2,"PConc",4,3,3,6,956,1,0,130,1086,"GasA",5,1,4,1086,838,0,1924,1,0,2,1,3,1,4,7,7,1,3,"Attchd",1998,2,2,592,3,3,2,208,75,0,0,374,0,0,0,"None",0,6,2006,"WD","Normal",12.5425448821514
"361",361,"85","RL",0,7540,"Pave","None",1,"Lvl",3,"CulDSac",0,"Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"CBlock",4,3,3,6,773,1,0,115,888,"GasA",5,1,4,912,0,0,912,1,0,1,0,2,1,3,5,7,1,3,"Attchd",1978,2,2,470,3,3,2,0,0,0,0,192,0,0,3,"None",0,6,2007,"WD","Normal",11.9576112862317
"362",362,"50","RL",0,9144,"Pave","Pave",0,"Lvl",3,"Inside",0,"BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1940,1982,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,3,399,1,0,484,883,"GasA",4,1,4,988,517,0,1505,1,0,1,0,3,1,3,8,7,0,0,"Detchd",1940,1,1,240,3,3,0,0,0,0,0,0,0,0,0,"None",0,7,2008,"WD","Normal",11.8844890214027
"363",363,"85","RL",64,7301,"Pave","None",0,"Lvl",3,"Corner",0,"Edwards","Norm","Norm","1Fam","SFoyer",7,5,2003,2003,"Gable","CompShg","HdBoard","HdBoard","BrkFace",500,3,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",5,1,4,495,1427,0,1922,0,0,3,0,4,1,4,7,7,1,5,"BuiltIn",2003,2,2,672,3,3,2,0,0,177,0,0,0,0,0,"None",0,7,2009,"ConLD","Normal",12.1985443791094
"364",364,"160","RM",21,1680,"Pave","None",0,"Lvl",3,"Inside",0,"BrDale","Norm","Norm","Twnhs","2Story",6,8,1972,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",510,2,2,"CBlock",3,3,1,5,162,1,0,321,483,"GasA",4,1,4,483,504,0,987,0,0,1,1,2,1,4,5,7,0,0,"Detchd",1972,1,1,264,3,3,2,250,0,0,0,0,0,0,0,"None",0,5,2009,"WD","Normal",11.6784399034478
"365",365,"60","RL",0,18800,"Pave","None",1,"Lvl",3,"FR2",0,"NWAmes","Norm","Norm","1Fam","2Story",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,2,2,"PConc",4,3,2,6,712,1,0,84,796,"GasA",3,1,4,790,784,0,1574,1,0,2,1,3,1,3,6,7,1,3,"Attchd",1976,3,2,566,3,3,2,306,111,0,0,0,0,0,0,"None",0,7,2006,"WD","Normal",12.1547793511426
"366",366,"70","RM",59,10690,"Pave","None",0,"Lvl",3,"Inside",0,"IDOTRR","Norm","Norm","1Fam","2Story",5,7,1920,1997,"Hip","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",3,2,1,3,456,1,0,216,672,"GasA",4,1,3,672,672,0,1344,0,0,1,0,3,1,3,6,7,0,0,"Detchd",1964,1,1,468,3,2,2,0,128,218,0,0,0,0,0,"None",0,7,2009,"WD","Normal",11.8981878657609
"367",367,"20","RL",0,9500,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",6,5,1963,1963,"Gable","CompShg","Plywood","Plywood","BrkFace",247,2,2,"CBlock",4,3,1,4,609,1,0,785,1394,"GasA",4,1,4,1394,0,0,1394,1,0,1,1,3,1,3,6,7,2,4,"Attchd",1963,2,2,514,3,3,2,0,76,0,0,185,0,0,0,"None",0,7,2009,"WD","Normal",11.9766594812024
"368",368,"80","RL",101,9150,"Pave","None",1,"Lvl",3,"Corner",0,"NAmes","Norm","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",305,2,2,"CBlock",4,3,4,6,371,1,0,728,1099,"GasA",4,1,4,1431,0,0,1431,0,1,1,0,3,1,3,6,7,1,4,"Basment",1962,2,1,296,3,3,2,64,110,0,0,0,0,0,0,"None",0,12,2008,"WD","Normal",12.0137007528827
"369",369,"20","RL",78,7800,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,2,2,"PConc",3,3,1,2,540,1,0,728,1268,"GasA",4,1,4,1268,0,0,1268,0,0,1,0,2,1,3,7,7,1,4,"Attchd",1954,3,1,244,3,3,2,0,98,0,0,0,0,0,0,"None",0,3,2010,"WD","Normal",11.7905572015685
"370",370,"20","RL",0,9830,"Pave","None",1,"Lvl",3,"Corner",0,"NAmes","Norm","Norm","1Fam","1Story",5,7,1959,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",3,3,1,5,72,3,258,733,1063,"GasA",5,1,4,1287,0,0,1287,1,0,1,0,3,1,4,7,7,1,4,"Detchd",1997,3,2,576,3,3,2,364,17,0,0,182,0,0,0,"None",0,3,2010,"WD","Normal",11.9953516142145
"371",371,"60","RL",0,8121,"Pave","None",1,"Lvl",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"PConc",4,3,1,1,0,1,0,953,953,"GasA",5,1,4,953,711,0,1664,0,0,2,1,3,1,3,7,7,1,3,"Attchd",2000,2,2,460,3,3,2,100,40,0,0,0,0,0,0,"None",0,1,2006,"WD","Normal",12.0575726372117
"372",372,"50","RL",80,17120,"Pave","None",0,"Lvl",3,"Inside",0,"ClearCr","Feedr","Norm","1Fam","1.5Fin",4,4,1959,1959,"Gable","CompShg","WdShing","Plywood","None",0,2,2,"CBlock",0,0,0,0,0,0,0,0,0,"GasA",3,1,4,1120,468,0,1588,0,0,2,0,4,1,3,7,5,1,4,"Detchd",1991,3,2,680,3,3,0,0,59,0,0,0,0,0,0,"None",0,7,2008,"WD","Normal",11.8088137739691
"373",373,"120","RL",50,7175,"Pave","None",0,"Lvl",3,"Inside",0,"SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"CBlock",4,3,1,5,623,2,121,0,744,"GasA",3,1,4,752,0,0,752,1,0,1,0,2,1,3,4,7,0,0,"Attchd",1984,1,1,264,3,3,2,353,0,0,0,90,0,0,3,"None",0,2,2010,"WD","Normal",11.7360690162844
"374",374,"20","RL",79,10634,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,6,1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"PConc",3,3,1,4,428,2,180,0,608,"GasA",3,1,4,1319,0,0,1319,1,0,1,0,3,1,3,5,5,0,0,"Attchd",1953,1,1,270,3,3,2,66,0,0,0,0,0,0,2,"None",0,11,2009,"WD","Normal",11.7199396343546
"375",375,"60","RL",65,8200,"Pave","None",0,"Lvl",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,1,1,0,1,0,847,847,"GasA",5,1,4,847,1081,0,1928,0,0,2,1,4,1,4,8,7,1,4,"BuiltIn",2003,3,2,434,3,3,2,100,48,0,0,0,0,0,0,"None",0,7,2007,"WD","Normal",12.2991075114974
"376",376,"30","RL",0,10020,"Pave","None",1,"Low",3,"Inside",2,"Edwards","Norm","Norm","1Fam","1Story",1,1,1922,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,1,1,"BrkTil",2,1,4,4,350,1,0,333,683,"GasA",4,0,3,904,0,0,904,1,0,0,1,1,1,2,4,3,0,0,"None",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"None",0,3,2009,"WD","Normal",11.0186291431554
"377",377,"85","RL",57,8846,"Pave","None",1,"Lvl",3,"CulDSac",0,"CollgCr","Norm","Norm","1Fam","SFoyer",5,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,3,6,298,1,0,572,870,"GasA",5,1,4,914,0,0,914,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1998,1,2,576,3,3,2,0,0,0,0,0,0,0,0,"None",0,7,2006,"WD","Normal",11.9049675527463
"378",378,"60","FV",102,11143,"Pave","None",1,"Lvl",3,"Corner",0,"Somerst","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,3,2,"PConc",4,3,1,1,0,1,0,1580,1580,"GasA",5,1,4,1580,886,0,2466,0,0,3,0,4,1,4,8,7,1,4,"Attchd",2004,2,2,610,3,3,2,159,214,0,0,0,0,0,0,"None",0,12,2007,"WD","Normal",12.7367008965923
"379",379,"20","RL",88,11394,"Pave","None",0,"Lvl",3,"Corner",0,"StoneBr","Norm","Norm","1Fam","1Story",9,2,2010,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",350,3,2,"PConc",5,3,3,6,1445,1,0,411,1856,"GasA",5,1,4,1856,0,0,1856,1,0,1,1,1,1,5,8,7,1,5,"Attchd",2010,3,3,834,3,3,2,113,0,0,0,0,0,0,0,"None",0,6,2010,"New","Partial",12.8852020343219
"380",380,"60","RL",60,8123,"Pave","None",1,"Lvl",3,"Inside",0,"Gilbert","RRAn","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,2,2,"PConc",4,3,1,1,0,1,0,982,982,"GasA",5,1,4,1007,793,0,1800,0,0,2,1,3,1,3,7,7,1,3,"Attchd",2000,3,2,463,3,3,2,100,63,0,0,0,0,0,0,"None",0,6,2009,"WD","Normal",12.0951410848229
"381",381,"50","RL",50,5000,"Pave","Pave",0,"Lvl",3,"Inside",0,"SWISU","Norm","Norm","1Fam","1.5Fin",5,6,1924,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,2,2,"BrkTil",3,3,1,2,218,1,0,808,1026,"GasA",3,1,4,1026,665,0,1691,0,0,2,0,3,1,4,6,7,1,4,"Detchd",1924,1,1,308,3,3,2,0,0,242,0,0,0,0,0,"None",0,5,2010,"WD","Normal",11.7519423654407
"382",382,"20","FV",60,7200,"Pave","Pave",0,"Lvl",3,"Inside",0,"Somerst","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,4,1,1,0,1,0,1293,1293,"GasA",5,1,4,1301,0,0,1301,1,0,2,0,2,1,4,5,7,1,4,"Attchd",2006,2,2,572,3,3,2,216,121,0,0,0,0,0,0,"None",0,8,2006,"New","Partial",12.1428665696264
"383",383,"60","RL",79,9245,"Pave","None",1,"Lvl",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,3,1,0,1,0,939,939,"GasA",5,1,4,939,858,0,1797,0,0,2,1,3,1,4,8,7,0,0,"Attchd",2006,2,2,639,3,3,2,144,53,0,0,0,0,0,0,"None",0,4,2007,"WD","Normal",12.2713921116508
"384",384,"45","RH",60,9000,"Pave","None",0,"Lvl",3,"Corner",0,"SawyerW","Norm","Norm","1Fam","1.5Unf",6,3,1928,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",2,2,1,1,0,1,0,784,784,"GasA",3,0,3,784,0,0,784,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1950,1,2,360,2,2,0,0,0,91,0,0,0,0,0,"None",0,10,2009,"WD","Normal",11.2384886192685
"385",385,"60","RL",0,53107,"Pave","None",2,"Low",3,"Corner",1,"ClearCr","Feedr","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,3,2,"PConc",4,3,3,6,985,1,0,595,1580,"GasA",5,1,4,1079,874,0,1953,1,0,2,1,3,1,4,9,7,2,2,"Attchd",1992,3,2,501,3,3,2,216,231,0,0,0,0,0,0,"None",0,6,2007,"WD","Normal",12.3883942023241
"386",386,"120","RL",43,3182,"Pave","None",0,"Lvl",3,"Inside",0,"Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,3,2,"PConc",4,3,1,6,24,1,0,1232,1256,"GasA",5,1,4,1269,0,0,1269,0,0,2,0,2,1,4,6,7,1,3,"Attchd",2004,3,2,430,3,3,2,146,20,0,0,144,0,0,0,"None",0,4,2010,"WD","Normal",12.1652506510099
"387",387,"50","RL",58,8410,"Pave","None",0,"Lvl",3,"FR2",0,"Edwards","Feedr","Norm","1Fam","1.5Fin",5,3,1910,1996,"Gambrel","CompShg","Wd Sdng","VinylSd","None",0,2,1,"PConc",3,3,1,1,0,1,0,658,658,"GasA",3,1,4,658,526,0,1184,0,0,1,0,5,1,3,8,7,0,0,"None",0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,"None",0,5,2006,"WD","AdjLand",11.3022044336546
"388",388,"80","RL",72,7200,"Pave","None",0,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","1Fam","SLvl",6,6,1976,1976,"Hip","CompShg","MetalSd","MetalSd","BrkFace",255,2,2,"CBlock",3,3,3,5,631,1,0,410,1041,"GasA",5,1,4,1125,0,0,1125,1,0,1,0,3,1,3,6,7,1,2,"Detchd",1977,1,1,352,3,3,2,296,0,0,0,0,0,0,2,"None",0,10,2009,"WD","Abnorml",11.7360690162844
"389",389,"20","RL",93,9382,"Pave","None",1,"Lvl",3,"CulDSac",0,"CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",125,3,2,"PConc",4,3,1,1,0,1,0,1468,1468,"GasA",5,1,4,1479,0,0,1479,0,0,2,0,3,1,4,6,7,0,0,"Attchd",1999,2,2,577,3,3,2,120,25,0,0,0,0,0,0,"None",0,7,2008,"WD","Normal",12.1600287070288
"390",390,"60","RL",96,12474,"Pave","None",0,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","1Fam","2Story",10,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",272,4,2,"PConc",5,3,3,6,1280,1,0,402,1682,"GasA",5,1,4,1742,590,0,2332,1,0,2,1,3,1,5,9,7,1,5,"BuiltIn",2008,3,3,846,3,3,2,196,134,0,0,0,0,0,0,"None",0,8,2008,"New","Partial",12.9621946252515
"391",391,"50","RL",50,8405,"Pave","Grvl",0,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","1Fam","1.5Fin",5,8,1900,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"BrkTil",3,4,1,3,241,4,391,229,861,"GasA",5,1,4,961,406,0,1367,1,0,1,0,4,1,3,7,7,0,0,"Detchd",1978,1,1,384,3,3,2,0,130,112,0,0,0,0,3,"None",0,4,2008,"WD","Normal",11.6868787720937
"392",392,"60","RL",71,12209,"Pave","None",1,"Lvl",3,"CulDSac",0,"Mitchel","Norm","Norm","1Fam","2Story",6,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"PConc",5,3,1,5,690,1,0,114,804,"GasA",5,1,4,804,1157,0,1961,1,0,2,1,3,1,4,7,7,1,3,"BuiltIn",2001,3,2,560,3,3,2,125,192,0,0,0,0,0,0,"None",0,6,2009,"WD","Normal",12.2783933071098
"393",393,"20","RL",0,8339,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1959,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",3,1,4,882,0,0,882,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1959,2,1,294,3,3,2,0,0,0,0,0,0,0,3,"Shed",1200,7,2007,"WD","Normal",11.5759002641316
"394",394,"30","RL",0,7446,"Pave","None",0,"Lvl",3,"Corner",0,"BrkSide","Feedr","Norm","1Fam","1Story",4,5,1941,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,2,2,"CBlock",3,3,1,3,266,1,0,522,788,"GasA",3,1,3,788,0,0,788,0,0,1,0,2,1,3,4,7,2,3,"None",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"None",0,4,2006,"WD","Abnorml",11.5129254649702
"395",395,"50","RL",60,10134,"Pave","None",0,"Lvl",3,"Inside",0,"OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,1,0,1,0,735,735,"GasA",4,1,3,735,299,0,1034,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1940,1,1,240,3,3,2,0,39,0,0,0,0,0,0,"None",0,7,2007,"WD","Normal",11.5991031612113
"396",396,"20","RL",68,9571,"Pave","None",0,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"CBlock",3,3,3,4,739,1,0,405,1144,"GasA",3,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1956,1,1,596,3,3,2,44,0,0,0,0,0,0,0,"None",0,6,2010,"WD","Normal",11.7675676833438
"397",397,"20","RL",60,7200,"Pave","None",0,"Low",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","1Story",5,5,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,3,3,777,1,0,117,894,"GasA",3,1,4,894,0,0,894,0,0,1,0,2,1,3,6,7,0,0,"Detchd",1985,2,2,600,3,3,2,215,0,0,0,0,0,0,0,"None",0,9,2009,"WD","Normal",11.7199396343546
"398",398,"60","RL",69,7590,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","PosN","Norm","1Fam","2Story",5,5,1962,1962,"Gable","CompShg","VinylSd","VinylSd","BrkFace",288,2,2,"CBlock",3,3,1,5,540,1,0,324,864,"GasA",3,1,4,876,936,0,1812,0,0,2,0,4,1,3,8,7,1,3,"Attchd",1962,2,1,264,3,3,2,0,168,0,0,0,0,0,0,"None",0,7,2007,"WD","Normal",12.0406082058026
"399",399,"30","RM",60,8967,"Pave","None",0,"Lvl",3,"Corner",0,"IDOTRR","Norm","Norm","1Fam","1Story",5,2,1920,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,1,"BrkTil",2,1,1,1,0,1,0,961,961,"GasA",4,1,0,1077,0,0,1077,0,0,1,0,2,1,3,6,2,0,0,"Detchd",1920,1,1,338,1,1,0,0,0,0,0,0,0,0,0,"None",0,11,2007,"WD","Abnorml",11.1124478983731
"400",400,"60","FV",65,8125,"Pave","None",0,"Lvl",3,"Inside",0,"Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",100,3,2,"PConc",4,3,1,6,812,1,0,280,1092,"GasA",5,1,4,1112,438,0,1550,1,0,2,0,2,1,4,7,7,0,0,"Attchd",2007,3,2,438,3,3,2,0,168,0,0,0,0,0,0,"None",0,10,2009,"WD","Normal",12.3925522124728
"401",401,"120","RL",38,14963,"Pave","None",2,"Lvl",3,"Inside",0,"Veenker","Norm","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","CompShg","BrkFace","BrkFace","None",0,3,2,"PConc",4,3,1,6,786,1,0,474,1260,"GasA",5,1,4,1288,0,0,1288,1,0,1,1,1,1,5,4,7,2,4,"Attchd",1996,3,2,500,3,3,2,120,30,0,0,224,0,0,0,"None",0,12,2008,"WD","Normal",12.4110522262167
"402",402,"20","RL",65,8767,"Pave","None",1,"Lvl",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,3,6,24,1,0,1286,1310,"GasA",5,1,4,1310,0,0,1310,0,0,2,0,3,1,4,6,7,1,4,"Attchd",2005,3,2,400,3,3,2,0,0,0,0,0,0,0,0,"None",0,7,2006,"New","Partial",12.0136401449855
"403",403,"30","RL",60,10200,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","1Story",5,8,1940,1997,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"PConc",3,3,1,1,0,1,0,672,672,"GasA",5,1,4,672,0,0,672,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1940,1,1,240,3,3,0,168,0,0,0,0,0,0,4,"None",0,8,2008,"WD","Normal",11.5898865061064
"404",404,"60","RL",93,12090,"Pave","None",0,"Lvl",3,"Corner",0,"NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",650,3,2,"PConc",4,3,1,1,0,1,0,1141,1141,"GasA",4,1,4,1165,1098,0,2263,0,0,2,1,4,1,4,10,7,1,3,"BuiltIn",1998,3,2,420,3,3,2,144,123,0,0,0,0,0,0,"None",0,7,2006,"WD","Abnorml",12.4607148639038
"405",405,"60","RL",0,10364,"Pave","None",1,"Lvl",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"PConc",4,3,1,1,0,1,0,806,806,"GasA",4,1,4,806,766,0,1572,0,0,2,1,3,1,3,7,7,1,3,"BuiltIn",1995,3,2,373,3,3,2,0,40,0,0,0,0,0,0,"None",0,5,2007,"WD","Normal",12.0317192583854
